season_id,player_id,player_name,team_id,team_abbreviation,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,fantasy_pts,video_available,fg,ft
52022,1629216,Gabe Vincent,1610612748,MIA,Miami Heat,0052200201,2023-04-14,MIA vs. CHI,W,27,0,2,0,2,0,0,0,2,2,2,0,0,2,1,0,3.4,1,0,NA
52022,201976,Patrick Beverley,1610612741,CHI,Chicago Bulls,0052200201,2023-04-14,CHI @ MIA,L,27,0,4,0,3,0,0,1,1,2,4,0,0,0,4,0,8.4,1,0,NA
52022,1631111,Wendell Moore,1610612750,MIN,Minnesota Timberwolves,0052200211,2023-04-14,MIN vs. OKC,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
52022,1630544,Tre Mann,1610612760,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L,5,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,-0.3,1,NA,NA
52022,1630233,Nathan Knight,1610612750,MIN,Minnesota Timberwolves,0052200211,2023-04-14,MIN vs. OKC,W,4,0,0,0,0,0,0,0,2,2,1,1,0,2,0,0,4.9,1,NA,NA
52022,1629162,Jordan McLaughlin,1610612750,MIN,Minnesota Timberwolves,0052200211,2023-04-14,MIN vs. OKC,W,7,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,3.2,1,0,NA
52022,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,0052200201,2023-04-14,CHI @ MIA,L,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,NA
52022,1627884,Derrick Jones,1610612741,CHI,Chicago Bulls,0052200201,2023-04-14,CHI @ MIA,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
52022,1630322,Lindy Waters,1610612760,OKC,Oklahoma City Thunder,0052200131,2023-04-12,OKC @ NOP,W,5,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1.2,1,NA,NA
52022,1630184,Kira Lewis,1610612740,NOP,New Orleans Pelicans,0052200131,2023-04-12,NOP vs. OKC,L,5,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1.2,1,0,NA
52022,1630245,Ayo Dosunmu,1610612741,CHI,Chicago Bulls,0052200111,2023-04-12,CHI @ TOR,W,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.2,1,NA,NA
52022,1627884,Derrick Jones,1610612741,CHI,Chicago Bulls,0052200111,2023-04-12,CHI @ TOR,W,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA
52022,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0052200111,2023-04-12,TOR vs. CHI,L,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1.2,1,0,NA
52022,203115,Will Barton,1610612761,TOR,Toronto Raptors,0052200111,2023-04-12,TOR vs. CHI,L,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
52022,203506,Victor Oladipo,1610612748,MIA,Miami Heat,0052200101,2023-04-11,MIA vs. ATL,L,9,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,4.5,1,0,NA
52022,1629020,Jarred Vanderbilt,1610612747,LAL,Los Angeles Lakers,0052200121,2023-04-11,LAL vs. MIN,W,22,0,2,0,1,0,0,0,3,3,1,1,1,1,1,0,10.1,1,0,NA
52022,1629117,Wenyen Gabriel,1610612747,LAL,Los Angeles Lakers,0052200121,2023-04-11,LAL vs. MIN,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,NA,NA
52022,1629162,Jordan McLaughlin,1610612750,MIN,Minnesota Timberwolves,0052200121,2023-04-11,MIN @ LAL,L,10,0,5,0,3,0,0,0,0,0,0,1,0,2,1,0,1,1,0,NA
52022,1630233,Nathan Knight,1610612750,MIN,Minnesota Timberwolves,0052200121,2023-04-11,MIN @ LAL,L,2,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1.2,1,0,NA
52022,1628997,Caleb Martin,1610612748,MIA,Miami Heat,0052200101,2023-04-11,MIA vs. ATL,L,29,0,3,0,2,0,0,0,5,5,2,0,0,1,1,0,8,1,0,NA
52022,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,0052200201,2023-04-14,CHI @ MIA,L,17,1,3,0,1,0,0,0,2,2,0,1,0,1,3,2,6.4,1,0.3333333333333333,NA
52022,203967,Dario Saric,1610612760,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L,13,1,3,0,2,0,0,0,2,2,0,1,0,1,1,2,6.4,1,0.3333333333333333,NA
52022,203085,Austin Rivers,1610612750,MIN,Minnesota Timberwolves,0052200211,2023-04-14,MIN vs. OKC,W,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,NA
52022,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,0052200131,2023-04-12,NOP vs. OKC,L,9,1,2,0,1,0,0,0,1,1,0,0,0,0,2,2,3.2,1,0.5,NA
52022,1629018,Gary Trent,1610612761,TOR,Toronto Raptors,0052200111,2023-04-12,TOR vs. CHI,L,17,1,7,0,5,0,0,1,1,2,1,0,0,0,0,2,5.9,1,0.14285714285714285,NA
52022,203083,Andre Drummond,1610612741,CHI,Chicago Bulls,0052200111,2023-04-12,CHI @ TOR,W,4,1,2,0,0,0,0,0,1,1,0,0,1,0,0,2,6.2,1,0.5,NA
52022,201567,Kevin Love,1610612748,MIA,Miami Heat,0052200101,2023-04-11,MIA vs. ATL,L,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0.5,NA
52022,1626156,D'Angelo Russell,1610612747,LAL,Los Angeles Lakers,0052200121,2023-04-11,LAL vs. MIN,W,24,1,9,0,4,0,0,0,3,3,8,1,1,1,0,2,22.6,1,0.1111111111111111,NA
52022,203469,Cody Zeller,1610612748,MIA,Miami Heat,0052200101,2023-04-11,MIA vs. ATL,L,4,1,4,0,0,0,0,3,0,3,0,0,0,0,1,2,5.6,1,0.25,NA
52022,1628972,Troy Brown,1610612747,LAL,Los Angeles Lakers,0052200121,2023-04-11,LAL vs. MIN,W,17,1,5,0,3,0,0,0,4,4,2,2,0,1,0,2,14.8,1,0.2,NA
52022,1630526,Jeremiah Robinson-Earl,1610612760,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L,5,1,1,1,1,0,0,0,1,1,0,0,0,0,0,3,4.2,1,1,NA
52022,1630198,Isaiah Joe,1610612760,OKC,Oklahoma City Thunder,0052200131,2023-04-12,OKC @ NOP,W,19,1,5,1,3,0,0,1,1,2,1,0,0,1,0,3,5.9,1,0.2,NA
52022,201976,Patrick Beverley,1610612741,CHI,Chicago Bulls,0052200111,2023-04-12,CHI @ TOR,W,26,1,5,1,4,0,0,0,3,3,1,1,1,1,4,3,13.1,1,0.2,NA
52022,1629622,Max Strus,1610612748,MIA,Miami Heat,0052200101,2023-04-11,MIA vs. ATL,L,24,1,5,1,5,0,0,0,5,5,1,0,0,0,3,3,10.5,1,0.2,NA
52022,1631172,Ousmane Dieng,1610612760,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L,7,2,5,0,1,0,0,0,2,2,0,0,0,0,1,4,6.4,1,0.4,NA
52022,1630598,Aaron Wiggins,1610612760,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L,15,2,3,0,0,0,0,1,1,2,0,0,0,0,1,4,6.4,1,0.6666666666666666,NA
52022,203967,Dario Saric,1610612760,OKC,Oklahoma City Thunder,0052200131,2023-04-12,OKC @ NOP,W,11,2,3,0,1,0,0,0,3,3,0,0,1,1,0,4,9.6,1,0.6666666666666666,NA
52022,203991,Clint Capela,1610612737,ATL,Atlanta Hawks,0052200101,2023-04-11,ATL @ MIA,W,28,2,3,0,0,0,4,8,13,21,1,0,2,1,1,4,35.7,1,0.6666666666666666,0
52022,200768,Kyle Lowry,1610612748,MIA,Miami Heat,0052200201,2023-04-14,MIA vs. CHI,W,20,2,5,1,3,0,0,0,4,4,1,1,0,1,1,5,13.3,1,0.4,NA
52022,1630322,Lindy Waters,1610612760,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L,16,2,7,1,6,0,0,2,0,2,2,1,0,2,2,5,11.4,1,0.2857142857142857,NA
52022,1627736,Malik Beasley,1610612747,LAL,Los Angeles Lakers,0052200121,2023-04-11,LAL vs. MIN,W,14,2,3,1,2,0,0,0,1,1,0,0,0,1,1,5,5.2,1,0.6666666666666666,NA
52022,1628997,Caleb Martin,1610612748,MIA,Miami Heat,0052200201,2023-04-14,MIA vs. CHI,W,27,2,4,1,2,1,2,2,3,5,0,0,0,1,4,6,11,1,0.5,0.5
52022,203083,Andre Drummond,1610612741,CHI,Chicago Bulls,0052200201,2023-04-14,CHI @ MIA,L,10,3,4,0,0,0,1,3,5,8,0,0,1,0,0,6,18.6,1,0.75,0
52022,1630581,Josh Giddey,1610612760,OKC,Oklahoma City Thunder,0052200211,2023-04-14,OKC @ MIN,L,30,2,13,0,4,2,2,1,4,5,4,1,0,2,0,6,19,1,0.15384615384615385,1
52022,1627752,Taurean Prince,1610612750,MIN,Minnesota Timberwolves,0052200211,2023-04-14,MIN vs. OKC,W,20,2,8,2,5,0,0,0,0,0,4,1,0,1,5,6,14,1,0.25,NA
